"temp.a" "temp.b" "temp.c"
"SPAC16E8.14C" 0.302717264785298 NA 0.00066046811609643
"SPAC16E8.15" 2.59058804081532e-06 0.753921660309607 0.000801643119143054
"SPAC16E8.16" NA NA NA
"SPAC16E8.17C" 0.400163517982641 0.222280080466834 0.00144105468968281
"SPAC16E8.18" NA NA NA
"SPAC1705.02" 0.00096372345155924 0.450336624921115 0.0281173397922133
"SPAC1705.03C" 8.35199571723896e-05 0.00094993756903394 9.74779297591466e-10
"SPAC1751.01C" NA NA 0.0371723300582988
"SPAC1751.02C" NA NA NA
"SPAC1751.03" 0.893425849940813 NA 0.000839618734439767
"SPAC1751.04" 0.94172452698466 NA 0.217406184878392
"SPAC1782.02C" 0.659231565766838 0.937461235472453 0.000735617462323114
"SPAC1782.03" NA NA 0.0174840622563708
"SPAC1782.04" NA NA NA
"SPAC1782.05" NA 0.801898839896395 NA
"SPAC1782.06C" 0.405163726980244 0.545491745050383 0.495480288312639
"SPAC1782.07" 0.0464182742149275 0.119149470710300 2.00584454182195e-05
"SPAC1782.08C" 0.29856355935307 0.942675862613902 0.00167412142947528
"SPAC1782.09C" 0.234905378556922 0.217087160280930 0.381624462264211
"SPAC1782.10C" 0.0942901879340377 0.280423452084776 0.000146516082545073
"SPAC1782.11" 0.0997234831339038 0.773209057777223 0.218467582959132
"SPAC1782.12C" NA NA 0.0275508377753364
"SPAC1783.01" 0.610590641737818 0.0165304080996048 0.0403646107685805
"SPAC1783.02C" 0.0430156530811691 NA 7.30542718178363e-05
"SPAC1783.03" NA NA NA
"SPAC1783.04C" 0.92307452869309 NA 0.000186735385092059
"SPAC1783.05" NA 0.321314497132494 0.0406230654174370
"SPAC1783.06C" 0.883691469926828 0.24098969491172 0.000386034105219177
"SPAC1783.07C" 0.89997043015439 0.192166839593976 0.081054657090082
"SPAC1783.08C" 0.413056023856723 NA 0.195272759201823
"SPAC1783.09C" 0.463211570343355 0.322331144873112 NA
"SPAC1786.02" 0.0066063914054063 0.303818769538464 0.00271115131413650
"SPAC1786.03" NA 0.37814597184282 0.660154844298305
"SPAC1786.04" 0.91243480852421 0.00225813587160366 0.0352840367999076
"SPAC17A2.02C" NA 0.00305211381808165 3.35129254499996e-14
"SPAC17A2.03C" 0.2964393275318 0.3571835389608 NA
"SPAC17A2.04C" 0.265351597052857 0.758795448754571 5.1731090019939e-10
"SPAC17A2.05" 0.0656416793422914 0.662371850778197 0.00634236602192168
"SPAC17A2.06C" NA NA 0.342450579464595
"SPAC17A2.07C" NA NA NA
"SPAC17A2.08C" 0.00921307724190035 NA 0.00226586266875712
"SPAC17A2.09C" 0.390694797877408 0.142724577263130 0.0526401110636413
"SPAC17A2.10C" NA NA NA
"SPAC17A2.11" NA NA NA
"SPAC17A2.12" 0.0836010112741226 0.393344984746637 0.0893168001472432
"SPAC17A2.13C" 0.00126140674380718 0.563391530590492 0.360714923053675
"SPAC17A5.01" 0.443185239381022 0.0620718703670367 0.0732826249560442
"SPAC17A5.02C" NA 0.566628632300794 1.27104869691441e-07
"SPAC17A5.03" 7.56986432676716e-05 0.727416869825219 0.0260021388856959
"SPAC17A5.04C" NA NA 0.122407720385085
"SPAC17A5.05C" NA 0.0442704515838637 NA
"SPAC17A5.06" NA 0.00419734165894219 NA
"SPAC17A5.07C" 0.357616808622581 0.529201466901165 0.420797991414672
"SPAC17A5.08" NA 0.875491496064356 NA
"SPAC17A5.09C" NA NA 0.815275665567156
"SPAC17A5.10" NA NA NA
"SPAC17A5.11" NA NA 0.607003759707181
"SPAC17A5.12" 0.248239908690104 NA 9.6368865559535e-06
"SPAC17A5.13" NA NA 0.0224763920294627
"SPAC17A5.14" 0.32591187189159 0.423952632964211 0.00806439854851542
"SPAC17A5.15C" 0.088764706591821 0.597371113988728 0.00161898887179664
"SPAC17A5.16" NA NA 0.00104915331415632
"SPAC17A5.17" NA NA 0.0315905235234144
"SPAC17A5.18C" NA NA NA
"SPAC17C9.01C" NA NA 0.006029796972607
"SPAC17C9.02C" NA NA NA
"SPAC17C9.03" 0.204757047914864 NA 6.54243550405712e-09
"SPAC17C9.05C" 0.595765482154766 NA 5.81503724246081e-06
"SPAC17C9.06" NA 0.986939732183613 NA
"SPAC17C9.07" 0.714669222872833 0.959787560169823 0.0104681040582319
"SPAC17C9.08" 0.428210497041276 NA 0.000914223784025965
"SPAC17C9.09C" 0.901419029826626 0.471313171228714 0.566553799638822
"SPAC17C9.10" 0.943125297903933 0.228257897550523 3.08146563707285e-10
"SPAC17C9.11C" NA NA 0.000171023591312868
"SPAC17C9.12" 0.325121168990938 0.0926164727876016 0.00865341853277106
"SPAC17C9.13C" 0.176402873748207 NA 0.266177262588775
"SPAC17C9.14" 0.303511893606412 0.197252270740882 0.000311095238129962
"SPAC17C9.15C" NA NA 0.00532744753353049
"SPAC17D4.02" NA NA 3.46482721199986e-11
"SPAC17D4.03C" NA NA NA
"SPAC17D4.04" 0.396666057332382 0.592707965815134 0.000121458355199657
"SPAC17G6.01" 0.829163067683526 0.122511460280261 0.0481251323529173
"SPAC17G6.02C" 0.00965974503694252 NA 0.00836232192368263
"SPAC17G6.03" 0.0901611005684086 0.42663581287682 0.000846167691230183
"SPAC17G6.04C" 0.339397264580842 0.182269063814792 0.0267514457133073
"SPAC17G6.05C" NA NA NA
"SPAC17G6.06" NA 0.154639757146082 0.006320702461844
"SPAC17G6.07C" NA 0.431417598474737 0.0163705399578382
"SPAC17G6.08" NA NA NA
"SPAC17G6.09" 0.324352591010689 NA 0.0199923218209235
"SPAC17G6.10" NA NA 0.000126468569704151
"SPAC17G6.11C" 0.663319466821018 0.785672110404162 0.039563192975158
"SPAC17G6.12" 0.000141597394495197 NA NA
"SPAC17G6.13" 1.40619308919186e-05 0.410627962180425 0.000179521594732803
"SPAC17G6.14C" NA 0.341930061383432 NA
"SPAC17G6.15C" NA 0.00660095628286746 0.151511075305610
"SPAC17G6.16C" NA NA 0.554286843699158
"SPAC17G6.17" NA 0.0105420064641702 0.247965703555439
"SPAC17G6.18" 0.480742876800144 0.933688642733157 NA
"SPAC17G6.19C" 0.117451482110804 0.0264229058443912 0.0405847957022548
"SPAC17G6.20C" NA NA 0.0611242483362228
"SPAC17G8.02" NA NA NA
"SPAC17G8.03C" 0.562908228988813 0.724715517928244 0.0386416551161998
"SPAC17G8.04C" 0.0176078346182848 0.0149316730746654 0.0066709447337429
"SPAC17G8.05" NA NA NA
"SPAC17G8.06C" 0.134301058277796 0.659427691764872 9.27703099034833e-06
"SPAC17G8.07" 0.0436737748716045 NA 9.62340313415359e-06
"SPAC17G8.08C" NA 0.00140197288841918 0.0103188279473137
"SPAC17G8.09" NA 0.529878641997233 NA
"SPAC17G8.10C" NA NA 0.000167246638747690
"SPAC17G8.11C" 0.000327331358096978 0.421040384924898 0.465113286858591
"SPAC17G8.12" 0.580157753645138 0.00415770939220798 0.00508730296564651
"SPAC17G8.13C" 0.00364787995463489 0.649219226128213 0.0426307149772145
"SPAC17H9.01" NA NA NA
"SPAC17H9.02" 0.640610936316684 0.884932298737981 0.0192652410356052
"SPAC17H9.03C" NA NA NA
"SPAC17H9.04C" 0.0906025193154164 0.0154568583317986 0.00513037222159576
"SPAC17H9.05" 0.337162685875932 0.0615958718619235 0.00438459208998364
"SPAC17H9.06C" 0.79201658641919 NA 9.07039373620481e-05
"SPAC17H9.07" 3.23754055345440e-05 NA NA
"SPAC17H9.08" 0.00424921982028212 0.363291692662090 NA
"SPAC17H9.09C" 0.839296751256895 0.625342659301307 0.0489674819988425
"SPAC17H9.10C" NA 0.061719532091805 0.170000905377867
"SPAC17H9.11" NA NA NA
"SPAC17H9.12C" 0.00247035615160786 0.442832018349747 0.000539038653232401
"SPAC17H9.13C" 0.000308193866463679 NA 0.0249297837540567
"SPAC17H9.14C" 0.0926021524810316 0.0731728163241918 0.08452592523547
"SPAC17H9.16" 0.159120961023780 0.221151114163817 0.6183835182453
"SPAC17H9.17C" 0.03271642079044 0.152415173913703 0.0269204566459384
"SPAC17H9.18C" NA NA NA
"SPAC17H9.19C" 2.23441502593919e-07 NA 3.15732168526809e-10
"SPAC17H9.20" NA NA NA
"SPAC1805.02C" 0.460920442523445 NA 0.0141826842493083
"SPAC1805.03C" 0.192561409757416 0.0731015637494247 0.00226572183459829
"SPAC1805.04" NA NA 0.00821363066757706
"SPAC1805.05" 0.000333038200701443 0.485310973707239 0.393591821654822
"SPAC1805.06C" 0.0203099689352739 0.291249645355725 NA
"SPAC1805.07C" NA NA 0.00118415325263568
"SPAC1805.08" 0.629592369685755 0.59130855242945 0.0687895195055906
"SPAC1805.09C" 0.48860258376716 NA NA
"SPAC1805.10" 0.234231382283502 0.19459620029554 0.000672156886086493
"SPAC1805.11C" 2.91555734779272e-06 0.115813864400755 0.0929719302291258
"SPAC1805.12C" 0.192604938016409 0.237015115859303 0.00190392686136472
"SPAC1805.13" 0.0769383656126413 0.00477221347608961 0.083615449988833
"SPAC1805.14" 0.356432723314322 0.191882776416508 2.00927280210373e-07
"SPAC1805.15C" NA NA 0.727376341553387
"SPAC1805.16C" 0.131175220011608 0.0879122055858714 0.000140047769282562
"SPAC1805.17" 0.00661681560534985 0.46145096115235 1.33445318411740e-05
"SPAC1834.01" 0.000179093062476369 NA 0.0576445973590266
"SPAC1834.02" 0.206258600086194 0.145691833962292 5.43667858593055e-08
"SPAC1834.03C" 0.000258152029003125 0.101064585623129 2.41560297114853e-12
"SPAC1834.04" 0.000123398987303262 0.0804402592338958 6.80103360486165e-09
"SPAC1834.05" 0.49708885050228 0.343760329239257 0.000275141776994649
"SPAC1834.06C" 0.455512072529109 NA 0.0908048937491632
"SPAC1834.07" NA NA 0.117301806336718
"SPAC1834.08" NA NA 0.00274394098729049
"SPAC1834.09" NA NA 0.211493545321390
"SPAC1834.10C" NA 0.443763578033902 0.000167593866456636
"SPAC1834.11C" NA 0.175002922702554 4.01247633883779e-05
"SPAC1834.12" 0.0102221900745330 0.88568623764805 8.02270662520002e-13
"SPAC1851.02" 0.97508771615733 0.146420949213497 1.32483445987022e-14
"SPAC1851.03" NA NA 0.0124270974181853
"SPAC1851.04C" 0.102909176965957 0.0213710166533576 0.000871191339082489
"SPAC186.01" NA NA NA
"SPAC186.02C" 0.434562315528301 NA 7.10001164247275e-07
"SPAC186.03" NA NA 0.219936684564547
"SPAC186.05C" NA NA 0.00651579696107865
"SPAC186.06" NA NA 0.000317691162623836
"SPAC186.07C" NA NA NA
"SPAC186.08C" NA NA NA
"SPAC186.09" NA NA NA
"SPAC18B11.01C" 0.325645783045143 NA 0.777367449981325
"SPAC18B11.02C" 0.0573361839097714 NA 0.00215852412737196
"SPAC18B11.03C" 0.179248888842278 0.803022341242847 0.000268267520796322
"SPAC18B11.04" NA 0.0750778604251326 0.0169230943086946
"SPAC18B11.05" NA NA NA
"SPAC18B11.06" 0.211594806059957 NA 0.000337523357266632
"SPAC18B11.07C" 0.456347782559009 0.62521116763651 0.0192858154529552
"SPAC18B11.08C" NA 0.0224787025392147 NA
"SPAC18B11.09C" NA NA 7.32163867457574e-07
"SPAC18B11.10" 0.886597489761741 0.0921019084043237 0.474644796078537
"SPAC18G6.01C" NA NA 0.032174228588703
"SPAC18G6.02C" NA NA 0.00135997765645617
"SPAC18G6.03" 0.189001684847248 0.177837335986242 0.0548712748501744
"SPAC18G6.04C" 0.491904131195134 0.00715866026357552 1.26068357133030e-07
"SPAC18G6.05C" 0.675639657300265 NA 0.0199086856026418
"SPAC18G6.06" NA 0.720988963043733 0.784360707556122
"SPAC18G6.07C" 0.851259778385469 0.0413087050706527 2.60187195575665e-06
"SPAC18G6.09C" NA NA NA
"SPAC18G6.10" 0.504562843328297 0.921843852412229 0.189207354041649
"SPAC18G6.11C" 0.0109937953582181 0.000413112999147812 0.076964291345259
"SPAC18G6.12C" 0.318085770289751 0.33546692120913 0.105697914579273
"SPAC18G6.13" NA NA NA
"SPAC18G6.14C" 0.00806797897780277 0.168460691796673 0.187260943228532
"SPAC18G6.15" NA 0.175529995571368 0.00255491047724849
"SPAC1952.02" 0.633763063887105 0.2505197754218 0.612075337555035
"SPAC1952.03" NA 0.919805881477084 0.0150262626734427
"SPAC1952.04C" 0.0993590459766693 0.0716287410659872 NA
"SPAC1952.05" 0.653068354199607 0.852133784623997 0.0647154440022155
"SPAC1952.06C" 0.238193128415548 0.131679932927468 0.0229583559884392
"SPAC1952.07" 0.948348653065563 0.0740882752633678 0.0244216907013986
"SPAC1952.08C" NA 0.00240306699493792 0.2173862238306
"SPAC1952.09C" 0.125663625016234 0.314485041191791 0.0028438677449951
"SPAC1952.10C" 0.0959860040332916 NA 0.0858096979718141
"SPAC1952.11C" 4.96011100329425e-05 0.0140495938946603 NA
"SPAC1952.12C" NA NA 0.0205170277003892
"SPAC1952.13" 0.666429527757494 NA 1.41349345573158e-06
"SPAC1952.14C" 0.027089502315701 0.546866955113286 NA
"SPAC1952.15C" NA NA 0.0455144218969485
"SPAC1952.16" 0.100657083548636 NA 0.0132698363879126
"SPAC1952.17C" 0.747985799820619 0.343580848168077 0.00167718841499467
"SPAC19A8.01C" NA NA 0.000237145074862653
"SPAC19A8.02" NA NA 0.00396495396154009
"SPAC19A8.03" NA 0.0936630144336226 0.00365037886912462
"SPAC19A8.04" 0.0853717716500915 NA 0.0205904511993911
"SPAC19A8.05C" 0.0837093891526733 NA 0.391767332087018
"SPAC19A8.06" 0.505253398653562 NA 9.50752434523164e-05
"SPAC19A8.07C" 0.00664743094771016 NA 0.000184849067350005
"SPAC19A8.08" 0.0953607449327716 0.074722065999932 0.159927556599600
"SPAC19A8.09" NA NA NA
"SPAC19A8.10" 0.993186586327805 0.497432455252367 NA
"SPAC19A8.11C" 0.719297337753551 NA 0.000309802636632416
"SPAC19A8.12" NA NA NA
"SPAC19A8.13" 0.154345337515009 NA 0.175788583637548
"SPAC19A8.14" NA 0.315485216384122 0.0058432592970181
"SPAC19A8.15" 0.529916556743272 0.314273081213174 1.90706244435921e-10
"SPAC19B12.02C" 4.79126649575493e-05 0.00196642426335810 2.26603557332751e-09
"SPAC19B12.03" NA NA 0.0197219015049944
"SPAC19B12.04" 0.165416552283507 0.239286351611644 0.541491902219082
"SPAC19B12.05C" 0.97991882063749 0.594542093981366 NA
"SPAC19B12.06C" 0.595526719504689 0.0494180285756445 NA
"SPAC19B12.07C" NA NA 0.000649886906838044
"SPAC19B12.08" NA NA NA
"SPAC19B12.09" NA 0.000329050331188402 0.229464604353766
"SPAC19B12.10" 0.747554209785299 NA NA
"SPAC19B12.11C" 0.149249030415426 0.0299904713148915 0.00828152616685494
"SPAC19B12.12C" NA NA 2.24000370392935e-07
"SPAC19B12.13" 0.535367640353123 NA 0.099530589573199
"SPAC19D5.01" NA 0.305146905675814 0.656463377551847
"SPAC19D5.02C" NA NA 0.0292811047020863
"SPAC19D5.03" 0.244255569996787 NA 0.00385919709469267
"SPAC19D5.04" 0.0656350503156524 NA 0.188366527464352
"SPAC19D5.05C" 0.00272671281749334 NA NA
"SPAC19D5.06C" NA NA NA
"SPAC19D5.07" 0.225035049946232 0.558133568591926 0.0217869586328357
"SPAC19D5.08C" 0.416038911632131 NA NA
"SPAC19E9.01C" NA NA 0.642258668837168
"SPAC19E9.02" 9.6213725103911e-05 NA 0.354811858891797
"SPAC19G12.02C" 0.295840665504154 NA 0.000328238451585242
"SPAC19G12.03" NA 0.621132819160574 0.167667830409632
"SPAC19G12.04" 0.112736985728927 0.941141502878183 0.0051991805377247
"SPAC19G12.05" 0.625272660575291 0.152481046100501 NA
"SPAC19G12.06C" 0.000174638015839247 0.0719670353578921 3.59179552215685e-08
"SPAC19G12.07C" NA NA 0.0259086440204655
"SPAC19G12.08" 0.0535802065476693 0.00297791592756886 0.0419524854388216
"SPAC19G12.09" NA 0.395237818151042 NA
"SPAC19G12.10C" 1.29994172148961e-05 0.141119900965482 0.000108889078913987
"SPAC19G12.11" 0.986902579631198 0.0130729511628654 0.080821182038714
"SPAC19G12.12" NA 0.361395822564912 3.73162242959933e-11
"SPAC19G12.13C" 0.917118104844523 NA 0.0508333058057305
"SPAC19G12.14" 0.648212739187734 NA 0.000134415297185977
"SPAC19G12.15C" 0.474497500145008 0.948520750336695 0.337569228858105
"SPAC19G12.16C" 0.000121969953378244 2.61630518864566e-06 0.000181456519199897
"SPAC1A6.03C" 0.221146584853225 0.00591804105368792 0.00195090158006153
"SPAC1A6.04C" 0.029307897015349 0.692105960506531 0.00502724533009569
"SPAC1A6.05C" NA NA 0.000230899242021324
"SPAC1A6.06C" 0.00102956221526981 NA 2.67688838899885e-13
"SPAC1A6.07" 0.0488991322366128 0.323070825034223 NA
"SPAC1A6.08C" NA NA 4.20916156126284e-08
"SPAC1A6.09C" 0.384936033242412 0.697987842240885 0.79089033138395
"SPAC1A6.10" 0.00153808435099355 NA NA
"SPAC1A6.11" NA NA NA
"SPAC1B1.01" 0.0573488171248784 0.071861611519159 0.00791321350264114
"SPAC1B1.02C" 0.718518858740774 0.802416077421811 0.0541092245904446
"SPAC1B1.03C" 0.443443814970538 NA NA
"SPAC1B1.04C" 0.0149605560451877 0.0913730500426428 0.544539743604422
"SPAC1B1.05" 0.16667062689047 0.222691835406251 0.0660486421670773
"SPAC1B2.02C" 0.0343892945329447 0.427372143248837 NA
"SPAC1B2.03C" 0.147111248881372 NA 0.000513043238154188
"SPAC1B2.04" NA NA 2.36154695049338e-06
"SPAC1B3.01C" 0.403060609618042 NA 0.0944344571319106
"SPAC1B3.02C" NA 0.112130947304407 0.000471560432988902
"SPAC1B3.03C" 0.00607934755867904 NA NA
"SPAC1B3.04C" NA 0.0236102548089976 0.0118089680097715
"SPAC1B3.05" 0.0448772296816045 NA 0.118150095287529
"SPAC1B3.06C" 0.00137084522129608 NA 0.0750129748544705
"SPAC1B3.07C" NA NA NA
"SPAC1B3.08" NA NA 3.17415789940604e-06
"SPAC1B3.09C" 2.60453597229495e-06 NA 0.0929792330090811
"SPAC1B3.10C" NA NA 0.85956729556438
"SPAC1B3.11C" NA NA NA
"SPAC1B3.12C" NA 1.09151294623586e-05 NA
"SPAC1B3.13" 0.126566854807842 0.212356757323339 0.233734252200339
"SPAC1B3.14" 0.136550480475154 0.249517443914577 0.0625514339382059
"SPAC1B3.15C" NA NA NA
"SPAC1B3.16C" 1.72262524714541e-08 0.380208849498937 0.000502026104309109
"SPAC1B3.17" NA NA 9.06786179859413e-11
"SPAC1B3.18C" NA 0.213286313195917 0.0123845732170385
"SPAC1B3.19" NA NA NA
"SPAC1B3.20" NA NA 0.315465218233848
"SPAC1B9.02C" 0.0271348650774283 0.0239749006866554 0.000725468535281146
"SPAC1D4.01" NA 0.309090516741618 0.964962991327232
"SPAC1D4.02C" 0.624528578653869 0.233854080366811 NA
"SPAC1D4.03C" NA NA 4.98058049447092e-07
"SPAC1D4.04" 0.320107048979283 0.255650853932262 NA
"SPAC1D4.05C" 0.998714379828957 0.164912194973762 0.0905988046137534
"SPAC1D4.06C" NA NA 0.0233002997408349
"SPAC1D4.07C" NA NA 0.00157750043047509
"SPAC1D4.08" 0.331800858921725 NA 0.00108055918499332
"SPAC1D4.09C" 0.92276919614085 0.82991359225835 0.0867402946687002
"SPAC1D4.10" NA NA 0.513414853212422
"SPAC1D4.11C" NA 0.94121868793572 3.85960010265059e-05
"SPAC1D4.12" NA NA 0.519095036465639
"SPAC1D4.13" 0.0293168237854854 0.00453597632879766 NA
"SPAC1F12.02C" 1.30837096901716e-06 0.740157434860201 0.0086895401401463
"SPAC1F12.04C" NA NA NA
"SPAC1F12.05" 0.0194994783397297 0.005891083469629 3.55322647165237e-05
"SPAC1F12.06C" 0.0649538321748061 0.652717119197332 0.362635796314325
"SPAC1F12.07" 0.0495262597798847 NA 0.000216378427729988
"SPAC1F12.08" NA 0.225468960395607 0.00656812147298927
"SPAC1F12.09" NA 0.480524628575018 NA
"SPAC1F12.10" 0.760009640173523 NA 0.00956167912426863
"SPAC1F3.01" NA 0.161714905087961 0.0072663848297645
"SPAC1F3.02C" NA NA 0.0091671869055334
"SPAC1F3.03" NA NA 1.57996277703048e-05
"SPAC1F3.04C" 0.0793383839534048 0.502448076287234 5.43504836062052e-09
"SPAC1F3.05" 0.0764164336842243 0.0729896182037834 0.184755170096733
"SPAC1F3.06C" NA NA 0.0113373907889042
"SPAC1F3.07C" 0.377708220251715 0.527923820376978 NA
"SPAC1F3.08C" NA NA 1.03745800790114e-12
"SPAC1F3.09" NA 0.801861830824552 NA
"SPAC1F3.10C" NA 0.0144021601983084 NA
"SPAC1F5.01" NA NA 0.110912536002343
"SPAC1F5.02" 0.9572909110138 NA 0.056954868159636
"SPAC1F5.03C" 0.907687928871124 NA 0.706695228916013
"SPAC1F5.04C" NA NA NA
"SPAC1F5.05C" NA 0.842300196892898 0.000486165666277911
"SPAC1F5.06" 0.508747837333137 NA 0.785101357833717
"SPAC1F5.07C" 0.346681399110714 0.38336362612197 NA
"SPAC1F5.08C" NA 0.146217429527138 0.000154531959986926
"SPAC1F5.09C" NA NA 0.00216586541546276
"SPAC1F5.10" 0.992353161871288 0.117441686750758 NA
"SPAC1F5.11C" 0.222849848685532 0.153629349092308 0.0365524105991045
"SPAC1F7.02C" 0.000943432247307187 NA 0.143887689098766
"SPAC1F7.03" 0.313471031160097 0.000306831569203502 0.000641608693654354
"SPAC1F7.04" 0.465519121327778 0.473700760941804 0.0332407052727788
"SPAC1F7.05" 1.01801694435251e-07 NA 2.35390606331559e-11
"SPAC1F7.06" NA NA 0.0019343462237303
"SPAC1F7.07C" 1.86332891259631e-06 0.0032118626714089 0.0118800176888716
"SPAC1F7.08" 1.01115417588152e-05 NA 5.23006569284313e-06
"SPAC1F7.09C" 0.312485185260292 NA 3.72322232221069e-06
"SPAC1F7.10" NA NA NA
"SPAC1F7.11C" NA 0.312119378346357 0.064400303073464
"SPAC1F7.13C" 0.00159537047927859 0.282461491740078 0.105478654155674
"SPAC1F8.01" NA NA NA
"SPAC1F8.02C" NA NA NA
"SPAC1F8.03C" 0.0526997199319702 NA 7.73247613254925e-05
"SPAC1F8.04C" 0.135904450792881 0.0120149078048716 7.73944340215591e-05
"SPAC1F8.05" 0.937432369754287 0.0357127541568932 0.00417118820620938
"SPAC1F8.06" 0.450551082292207 NA 3.95409933716265e-09
"SPAC1F8.07C" 1.83537480499464e-07 0.517531446787891 0.000958774530521584
"SPAC1F8.08" NA NA NA
"SPAC20G4.02C" NA NA 0.00244857465345227
"SPAC20G4.03C" 0.0169218658761089 NA 9.47910339755954e-07
"SPAC20G4.04C" NA NA 0.0352467027188345
"SPAC20G4.05C" 0.160508054187035 0.46101386328514 0.000437520899361039
"SPAC20G4.06C" 0.00409869531430791 0.00440614995861131 6.63194802186425e-05
"SPAC20G4.07C" NA NA 0.642724173078637
"SPAC20G4.08" NA NA NA
"SPAC20G8.01" NA NA 0.0337638388698996
"SPAC20G8.02" NA 0.425776159452885 0.000133425460451183
"SPAC20G8.03" NA 0.439317056764077 0.00148230619143758
"SPAC20G8.04C" 0.0067325237523293 0.00212856284132504 4.08154877201749e-11
"SPAC20G8.05C" 0.000379940295400076 2.40422258747573e-05 6.20368152420334e-12
"SPAC20G8.06" 0.89355394898013 NA 0.212723365169085
"SPAC20G8.07C" 0.803258102055634 0.00055152149546741 0.00286293746396494
"SPAC20G8.08C" NA NA 0.198586585874974
"SPAC20G8.09C" NA 0.146704719550828 8.9151144839228e-05
"SPAC20G8.10C" NA NA NA
"SPAC20H4.02" NA 0.374786659855433 NA
"SPAC20H4.03C" 0.617776644337054 NA 0.024409943927615
"SPAC20H4.04" NA NA 0.168982966349969
